,Str1,Str2,Shared_norm,Strain1,Strain2
3062,gsB_R._leguminosarum_SM13_GCF_004307165.1,gsB_R._leguminosarum_SM39_GCF_004306715.1,0.9596332997346088,395,417
3058,gsB_R._leguminosarum_SM13_GCF_004307165.1,gsB_R._leguminosarum_SM10_GCF_004322895.1,0.9520695857706958,395,429
3039,gsB_R._leguminosarum_SM13_GCF_004307165.1,R._leguminosarum_JHI960_GCA_010668545.1,0.9081429988092062,395,438
286,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._anhuiense_S10_GCF_002531655.1,0.8309729129614534,399,5
308,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._leguminosarum_Vh3_GCF_000373325.1,0.8471836387259749,399,21
293,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._leguminosarum_FRF1H7_GCF_004330625.1,0.8418101635575946,399,25
324,R._leguminosarum_CCBAU65264_GCF_012276485.1,gsC_R._leguminosarum_SM92_GCF_004305315.1,0.8478094792806071,399,26
310,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._ruizarguesonis_UPM1135_GCF_012412905.1,0.8375187546447862,399,77
296,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._leguminosarum_JHI783_GCF_010668665.1,0.837126292884328,399,81
323,R._leguminosarum_CCBAU65264_GCF_012276485.1,gsC_R._leguminosarum_SM84_GCF_004306055.1,0.8365055855688658,399,103
321,R._leguminosarum_CCBAU65264_GCF_012276485.1,gsC_R._leguminosarum_SM42_GCF_004306325.1,0.825708888273931,399,152
322,R._leguminosarum_CCBAU65264_GCF_012276485.1,gsC_R._leguminosarum_SM43_GCF_004306775.1,0.8395756929431748,399,165
300,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._leguminosarum_RCAM0626_GCA_014189575.1,0.8197429921159527,399,168
309,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._leguminosarum_WSM448_GCF_004028185.1,0.8337161743503845,399,195
325,R._leguminosarum_CCBAU65264_GCF_012276485.1,gsE_R._leguminosarum_SM149A_GCF_004304155.1,0.8233642500750384,399,206
306,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._leguminosarum_UPM1137_GCF_000427705.1,0.8243405386575942,399,227
305,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._leguminosarum_SEMIA_499_GCF_014198835.1,0.8167692489178624,399,233
304,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._leguminosarum_SEMIA_488_GCF_014206965.1,0.8321821740737787,399,239
291,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._leguminosarum_CZP1G4_GCF_004330845.1,0.8268242821992353,399,240
289,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._leguminosarum_128C53_GCF_000373425.1,0.8150759962305809,399,260
307,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._leguminosarum_UPM791_GCF_002948295.1,0.8207010931811485,399,261
295,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._leguminosarum_JHI1084_GCF_010668425.1,0.8356094121706144,399,262
303,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._leguminosarum_SEMIA_459_GCF_014198415.1,0.8358025374775173,399,265
313,R._leguminosarum_CCBAU65264_GCF_012276485.1,gsA_R._leguminosarum_SM151B_GCF_004304085.1,0.8467803380771703,399,285
314,R._leguminosarum_CCBAU65264_GCF_012276485.1,gsA_R._leguminosarum_SM155C_GCF_004303655.1,0.8493768058535534,399,302
315,R._leguminosarum_CCBAU65264_GCF_012276485.1,gsA_R._leguminosarum_SM163B_GCF_004303255.1,0.8488781349231184,399,309
312,R._leguminosarum_CCBAU65264_GCF_012276485.1,gsA_R._leguminosarum_SM144B_GCF_004303975.1,0.8446685319670937,399,311
298,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._leguminosarum_L144_GCF_012276225.1,0.8516286706610054,399,338
288,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._laguerreae_SS21_GCF_012275795.1,0.8367688772075583,399,344
287,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._laguerreae_SP4_GCF_012275785.1,0.8220803032712285,399,348
299,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._leguminosarum_L563_GCF_012276025.1,0.8485822451646756,399,359
292,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._leguminosarum_FRF1D12_GCF_004330655.1,0.8533196360879927,399,365
311,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._sp._PEPV16_PEPV16_GCF_008919455.1,0.844213183467317,399,370
294,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._leguminosarum_FWPou38_GCF_013391705.1,0.8479493995110543,399,377
317,R._leguminosarum_CCBAU65264_GCF_012276485.1,gsB_R._leguminosarum_SM12_GCF_004306015.1,0.9153104640791618,399,386
302,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._leguminosarum_RSP1E6_GCF_004330085.1,0.9326600535257837,399,388
318,R._leguminosarum_CCBAU65264_GCF_012276485.1,gsB_R._leguminosarum_SM13_GCF_004307165.1,0.9000892314981729,399,395
290,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._leguminosarum_CCBAU65264_GCF_012276485.1,1.0,399,399
301,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._leguminosarum_RSF2G1_GCF_004330135.1,0.9202870059122404,399,414
319,R._leguminosarum_CCBAU65264_GCF_012276485.1,gsB_R._leguminosarum_SM22_GCF_004306805.1,0.9113889861483252,399,416
320,R._leguminosarum_CCBAU65264_GCF_012276485.1,gsB_R._leguminosarum_SM39_GCF_004306715.1,0.913972639736332,399,417
316,R._leguminosarum_CCBAU65264_GCF_012276485.1,gsB_R._leguminosarum_SM10_GCF_004322895.1,0.9109887218004907,399,429
297,R._leguminosarum_CCBAU65264_GCF_012276485.1,R._leguminosarum_JHI960_GCA_010668545.1,0.9012930432120299,399,438
768,R._leguminosarum_RSF2G1_GCF_004330135.1,R._anhuiense_S10_GCF_002531655.1,0.8340670720853586,414,5
790,R._leguminosarum_RSF2G1_GCF_004330135.1,R._leguminosarum_Vh3_GCF_000373325.1,0.8720183738941911,414,21
775,R._leguminosarum_RSF2G1_GCF_004330135.1,R._leguminosarum_FRF1H7_GCF_004330625.1,0.8535169489054082,414,25
806,R._leguminosarum_RSF2G1_GCF_004330135.1,gsC_R._leguminosarum_SM92_GCF_004305315.1,0.8622787666741634,414,26
792,R._leguminosarum_RSF2G1_GCF_004330135.1,R._ruizarguesonis_UPM1135_GCF_012412905.1,0.8727002395353014,414,77
778,R._leguminosarum_RSF2G1_GCF_004330135.1,R._leguminosarum_JHI783_GCF_010668665.1,0.8568974592116553,414,81
805,R._leguminosarum_RSF2G1_GCF_004330135.1,gsC_R._leguminosarum_SM84_GCF_004306055.1,0.845340522201611,414,103
803,R._leguminosarum_RSF2G1_GCF_004330135.1,gsC_R._leguminosarum_SM42_GCF_004306325.1,0.8332221003628717,414,152
804,R._leguminosarum_RSF2G1_GCF_004330135.1,gsC_R._leguminosarum_SM43_GCF_004306775.1,0.8479513294977452,414,165
782,R._leguminosarum_RSF2G1_GCF_004330135.1,R._leguminosarum_RCAM0626_GCA_014189575.1,0.8308074169593089,414,168
791,R._leguminosarum_RSF2G1_GCF_004330135.1,R._leguminosarum_WSM448_GCF_004028185.1,0.8478795759868368,414,195
807,R._leguminosarum_RSF2G1_GCF_004330135.1,gsE_R._leguminosarum_SM149A_GCF_004304155.1,0.8312270029076971,414,206
788,R._leguminosarum_RSF2G1_GCF_004330135.1,R._leguminosarum_UPM1137_GCF_000427705.1,0.8387307592686168,414,227
787,R._leguminosarum_RSF2G1_GCF_004330135.1,R._leguminosarum_SEMIA_499_GCF_014198835.1,0.8235386597981806,414,233
786,R._leguminosarum_RSF2G1_GCF_004330135.1,R._leguminosarum_SEMIA_488_GCF_014206965.1,0.8341801850204928,414,239
773,R._leguminosarum_RSF2G1_GCF_004330135.1,R._leguminosarum_CZP1G4_GCF_004330845.1,0.8390498744190265,414,240
771,R._leguminosarum_RSF2G1_GCF_004330135.1,R._leguminosarum_128C53_GCF_000373425.1,0.8327413888412598,414,260
789,R._leguminosarum_RSF2G1_GCF_004330135.1,R._leguminosarum_UPM791_GCF_002948295.1,0.8348604514593172,414,261
777,R._leguminosarum_RSF2G1_GCF_004330135.1,R._leguminosarum_JHI1084_GCF_010668425.1,0.8202960548817632,414,262
785,R._leguminosarum_RSF2G1_GCF_004330135.1,R._leguminosarum_SEMIA_459_GCF_014198415.1,0.8460084724916566,414,265
795,R._leguminosarum_RSF2G1_GCF_004330135.1,gsA_R._leguminosarum_SM151B_GCF_004304085.1,0.8472697108076631,414,285
796,R._leguminosarum_RSF2G1_GCF_004330135.1,gsA_R._leguminosarum_SM155C_GCF_004303655.1,0.8489171559617787,414,302
797,R._leguminosarum_RSF2G1_GCF_004330135.1,gsA_R._leguminosarum_SM163B_GCF_004303255.1,0.8484204438958292,414,309
794,R._leguminosarum_RSF2G1_GCF_004330135.1,gsA_R._leguminosarum_SM144B_GCF_004303975.1,0.8437530053570423,414,311
780,R._leguminosarum_RSF2G1_GCF_004330135.1,R._leguminosarum_L144_GCF_012276225.1,0.8539982330026382,414,338
770,R._leguminosarum_RSF2G1_GCF_004330135.1,R._laguerreae_SS21_GCF_012275795.1,0.8473820376971197,414,344
769,R._leguminosarum_RSF2G1_GCF_004330135.1,R._laguerreae_SP4_GCF_012275785.1,0.8348820990178757,414,348
781,R._leguminosarum_RSF2G1_GCF_004330135.1,R._leguminosarum_L563_GCF_012276025.1,0.8467265131263613,414,359
774,R._leguminosarum_RSF2G1_GCF_004330135.1,R._leguminosarum_FRF1D12_GCF_004330655.1,0.8542335819668297,414,365
793,R._leguminosarum_RSF2G1_GCF_004330135.1,R._sp._PEPV16_PEPV16_GCF_008919455.1,0.847734774513176,414,370
776,R._leguminosarum_RSF2G1_GCF_004330135.1,R._leguminosarum_FWPou38_GCF_013391705.1,0.8506852761406866,414,377
799,R._leguminosarum_RSF2G1_GCF_004330135.1,gsB_R._leguminosarum_SM12_GCF_004306015.1,0.9293225259705555,414,386
784,R._leguminosarum_RSF2G1_GCF_004330135.1,R._leguminosarum_RSP1E6_GCF_004330085.1,0.9288343863666524,414,388
800,R._leguminosarum_RSF2G1_GCF_004330135.1,gsB_R._leguminosarum_SM13_GCF_004307165.1,0.9222627092947053,414,395
772,R._leguminosarum_RSF2G1_GCF_004330135.1,R._leguminosarum_CCBAU65264_GCF_012276485.1,0.9202870059122404,414,399
783,R._leguminosarum_RSF2G1_GCF_004330135.1,R._leguminosarum_RSF2G1_GCF_004330135.1,1.0,414,414
801,R._leguminosarum_RSF2G1_GCF_004330135.1,gsB_R._leguminosarum_SM22_GCF_004306805.1,0.9330411823696407,414,416
802,R._leguminosarum_RSF2G1_GCF_004330135.1,gsB_R._leguminosarum_SM39_GCF_004306715.1,0.935200316082162,414,417
798,R._leguminosarum_RSF2G1_GCF_004330135.1,gsB_R._leguminosarum_SM10_GCF_004322895.1,0.93088571772426,414,429
779,R._leguminosarum_RSF2G1_GCF_004330135.1,R._leguminosarum_JHI960_GCA_010668545.1,0.9078509060397307,414,438
3068,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._anhuiense_S10_GCF_002531655.1,0.8421591141543865,416,5
3090,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._leguminosarum_Vh3_GCF_000373325.1,0.8544003875878143,416,21
3075,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._leguminosarum_FRF1H7_GCF_004330625.1,0.8478425800624232,416,25
3106,gsB_R._leguminosarum_SM22_GCF_004306805.1,gsC_R._leguminosarum_SM92_GCF_004305315.1,0.8568766515262248,416,26
3092,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._ruizarguesonis_UPM1135_GCF_012412905.1,0.8479103961301426,416,77
3078,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._leguminosarum_JHI783_GCF_010668665.1,0.8378983452037516,416,81
3105,gsB_R._leguminosarum_SM22_GCF_004306805.1,gsC_R._leguminosarum_SM84_GCF_004306055.1,0.855636647722072,416,103
3103,gsB_R._leguminosarum_SM22_GCF_004306805.1,gsC_R._leguminosarum_SM42_GCF_004306325.1,0.8388753578445011,416,152
3104,gsB_R._leguminosarum_SM22_GCF_004306805.1,gsC_R._leguminosarum_SM43_GCF_004306775.1,0.8493136460638634,416,165
3082,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._leguminosarum_RCAM0626_GCA_014189575.1,0.8246626849311027,416,168
3091,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._leguminosarum_WSM448_GCF_004028185.1,0.8548649495034044,416,195
3107,gsB_R._leguminosarum_SM22_GCF_004306805.1,gsE_R._leguminosarum_SM149A_GCF_004304155.1,0.8388628942098811,416,206
3088,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._leguminosarum_UPM1137_GCF_000427705.1,0.8364234126362993,416,227
3087,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._leguminosarum_SEMIA_499_GCF_014198835.1,0.8325927667075786,416,233
3086,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._leguminosarum_SEMIA_488_GCF_014206965.1,0.8324431020460168,416,239
3073,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._leguminosarum_CZP1G4_GCF_004330845.1,0.8405005129815049,416,240
3071,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._leguminosarum_128C53_GCF_000373425.1,0.8240126468016886,416,260
3089,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._leguminosarum_UPM791_GCF_002948295.1,0.8265636945181114,416,261
3077,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._leguminosarum_JHI1084_GCF_010668425.1,0.8200199000072538,416,262
3085,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._leguminosarum_SEMIA_459_GCF_014198415.1,0.8498983247523422,416,265
3095,gsB_R._leguminosarum_SM22_GCF_004306805.1,gsA_R._leguminosarum_SM151B_GCF_004304085.1,0.85911072541568,416,285
3096,gsB_R._leguminosarum_SM22_GCF_004306805.1,gsA_R._leguminosarum_SM155C_GCF_004303655.1,0.8591639095582364,416,302
3097,gsB_R._leguminosarum_SM22_GCF_004306805.1,gsA_R._leguminosarum_SM163B_GCF_004303255.1,0.8581833838362032,416,309
3094,gsB_R._leguminosarum_SM22_GCF_004306805.1,gsA_R._leguminosarum_SM144B_GCF_004303975.1,0.8546172676898884,416,311
3080,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._leguminosarum_L144_GCF_012276225.1,0.8546191891817996,416,338
3070,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._laguerreae_SS21_GCF_012275795.1,0.8461788060078689,416,344
3069,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._laguerreae_SP4_GCF_012275785.1,0.8442334741241203,416,348
3081,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._leguminosarum_L563_GCF_012276025.1,0.8480228090872721,416,359
3074,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._leguminosarum_FRF1D12_GCF_004330655.1,0.8639797560403084,416,365
3093,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._sp._PEPV16_PEPV16_GCF_008919455.1,0.8528800300217593,416,370
3076,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._leguminosarum_FWPou38_GCF_013391705.1,0.8577584720231551,416,377
3099,gsB_R._leguminosarum_SM22_GCF_004306805.1,gsB_R._leguminosarum_SM12_GCF_004306015.1,0.9655033084049292,416,386
3084,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._leguminosarum_RSP1E6_GCF_004330085.1,0.9181547330762414,416,388
3100,gsB_R._leguminosarum_SM22_GCF_004306805.1,gsB_R._leguminosarum_SM13_GCF_004307165.1,0.9522545341347144,416,395
3072,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._leguminosarum_CCBAU65264_GCF_012276485.1,0.9113889861483252,416,399
3083,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._leguminosarum_RSF2G1_GCF_004330135.1,0.9330411823696407,416,414
3101,gsB_R._leguminosarum_SM22_GCF_004306805.1,gsB_R._leguminosarum_SM22_GCF_004306805.1,1.0,416,416
3102,gsB_R._leguminosarum_SM22_GCF_004306805.1,gsB_R._leguminosarum_SM39_GCF_004306715.1,0.9850309011286928,416,417
3098,gsB_R._leguminosarum_SM22_GCF_004306805.1,gsB_R._leguminosarum_SM10_GCF_004322895.1,0.9884105079494483,416,429
3079,gsB_R._leguminosarum_SM22_GCF_004306805.1,R._leguminosarum_JHI960_GCA_010668545.1,0.9132603499989352,416,438
3108,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._anhuiense_S10_GCF_002531655.1,0.8430076744534645,417,5
3130,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._leguminosarum_Vh3_GCF_000373325.1,0.8563695486292227,417,21
3115,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._leguminosarum_FRF1H7_GCF_004330625.1,0.8505601500095687,417,25
3146,gsB_R._leguminosarum_SM39_GCF_004306715.1,gsC_R._leguminosarum_SM92_GCF_004305315.1,0.8575865603815123,417,26
3132,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._ruizarguesonis_UPM1135_GCF_012412905.1,0.8504914238635374,417,77
3118,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._leguminosarum_JHI783_GCF_010668665.1,0.8406172079963079,417,81
3145,gsB_R._leguminosarum_SM39_GCF_004306715.1,gsC_R._leguminosarum_SM84_GCF_004306055.1,0.8557042812874067,417,103
3143,gsB_R._leguminosarum_SM39_GCF_004306715.1,gsC_R._leguminosarum_SM42_GCF_004306325.1,0.8403774092470913,417,152
3144,gsB_R._leguminosarum_SM39_GCF_004306715.1,gsC_R._leguminosarum_SM43_GCF_004306775.1,0.852204812847498,417,165
3122,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._leguminosarum_RCAM0626_GCA_014189575.1,0.827191757711573,417,168
3131,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._leguminosarum_WSM448_GCF_004028185.1,0.8561802669877545,417,195
3147,gsB_R._leguminosarum_SM39_GCF_004306715.1,gsE_R._leguminosarum_SM149A_GCF_004304155.1,0.84061297339296,417,206
3128,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._leguminosarum_UPM1137_GCF_000427705.1,0.8399137368806522,417,227
3127,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._leguminosarum_SEMIA_499_GCF_014198835.1,0.8328168713817792,417,233
3126,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._leguminosarum_SEMIA_488_GCF_014206965.1,0.8348374569429916,417,239
3113,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._leguminosarum_CZP1G4_GCF_004330845.1,0.8451027698153312,417,240
3111,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._leguminosarum_128C53_GCF_000373425.1,0.8276342971194199,417,260
3129,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._leguminosarum_UPM791_GCF_002948295.1,0.8301905384562944,417,261
3117,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._leguminosarum_JHI1084_GCF_010668425.1,0.822867164150613,417,262
3125,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._leguminosarum_SEMIA_459_GCF_014198415.1,0.853078227362132,417,265
3135,gsB_R._leguminosarum_SM39_GCF_004306715.1,gsA_R._leguminosarum_SM151B_GCF_004304085.1,0.8610308797069264,417,285
3136,gsB_R._leguminosarum_SM39_GCF_004306715.1,gsA_R._leguminosarum_SM155C_GCF_004303655.1,0.8612447353896765,417,302
3137,gsB_R._leguminosarum_SM39_GCF_004306715.1,gsA_R._leguminosarum_SM163B_GCF_004303255.1,0.8597800194935185,417,309
3134,gsB_R._leguminosarum_SM39_GCF_004306715.1,gsA_R._leguminosarum_SM144B_GCF_004303975.1,0.8562183004384263,417,311
3120,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._leguminosarum_L144_GCF_012276225.1,0.8568233154536706,417,338
3110,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._laguerreae_SS21_GCF_012275795.1,0.848885137762524,417,344
3109,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._laguerreae_SP4_GCF_012275785.1,0.8475708662185948,417,348
3121,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._leguminosarum_L563_GCF_012276025.1,0.84992743374261,417,359
3114,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._leguminosarum_FRF1D12_GCF_004330655.1,0.8684941773882147,417,365
3133,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._sp._PEPV16_PEPV16_GCF_008919455.1,0.8549577420098302,417,370
3116,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._leguminosarum_FWPou38_GCF_013391705.1,0.8603254042123811,417,377
3139,gsB_R._leguminosarum_SM39_GCF_004306715.1,gsB_R._leguminosarum_SM12_GCF_004306015.1,0.963100016558593,417,386
3124,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._leguminosarum_RSP1E6_GCF_004330085.1,0.9202581589435408,417,388
3140,gsB_R._leguminosarum_SM39_GCF_004306715.1,gsB_R._leguminosarum_SM13_GCF_004307165.1,0.9596332997346088,417,395
3112,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._leguminosarum_CCBAU65264_GCF_012276485.1,0.913972639736332,417,399
3123,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._leguminosarum_RSF2G1_GCF_004330135.1,0.935200316082162,417,414
3141,gsB_R._leguminosarum_SM39_GCF_004306715.1,gsB_R._leguminosarum_SM22_GCF_004306805.1,0.9850309011286928,417,416
3142,gsB_R._leguminosarum_SM39_GCF_004306715.1,gsB_R._leguminosarum_SM39_GCF_004306715.1,1.0,417,417
3138,gsB_R._leguminosarum_SM39_GCF_004306715.1,gsB_R._leguminosarum_SM10_GCF_004322895.1,0.9857892308075076,417,429
3119,gsB_R._leguminosarum_SM39_GCF_004306715.1,R._leguminosarum_JHI960_GCA_010668545.1,0.9172797195826206,417,438
2948,gsB_R._leguminosarum_SM10_GCF_004322895.1,R._anhuiense_S10_GCF_002531655.1,0.8383066028868202,429,5
2970,gsB_R._leguminosarum_SM10_GCF_004322895.1,R._leguminosarum_Vh3_GCF_000373325.1,0.8538143583802393,429,21
2955,gsB_R._leguminosarum_SM10_GCF_004322895.1,R._leguminosarum_FRF1H7_GCF_004330625.1,0.8465202928090898,429,25
2986,gsB_R._leguminosarum_SM10_GCF_004322895.1,gsC_R._leguminosarum_SM92_GCF_004305315.1,0.8553553801517937,429,26
2972,gsB_R._leguminosarum_SM10_GCF_004322895.1,R._ruizarguesonis_UPM1135_GCF_012412905.1,0.8460887444863802,429,77
2958,gsB_R._leguminosarum_SM10_GCF_004322895.1,R._leguminosarum_JHI783_GCF_010668665.1,0.8364015585337354,429,81
2985,gsB_R._leguminosarum_SM10_GCF_004322895.1,gsC_R._leguminosarum_SM84_GCF_004306055.1,0.8533384348626344,429,103
2983,gsB_R._leguminosarum_SM10_GCF_004322895.1,gsC_R._leguminosarum_SM42_GCF_004306325.1,0.8381218747971778,429,152
2984,gsB_R._leguminosarum_SM10_GCF_004322895.1,gsC_R._leguminosarum_SM43_GCF_004306775.1,0.8489098285258934,429,165
2962,gsB_R._leguminosarum_SM10_GCF_004322895.1,R._leguminosarum_RCAM0626_GCA_014189575.1,0.8239724261300834,429,168
2971,gsB_R._leguminosarum_SM10_GCF_004322895.1,R._leguminosarum_WSM448_GCF_004028185.1,0.8536770258391627,429,195
2987,gsB_R._leguminosarum_SM10_GCF_004322895.1,gsE_R._leguminosarum_SM149A_GCF_004304155.1,0.8373944847082382,429,206
2968,gsB_R._leguminosarum_SM10_GCF_004322895.1,R._leguminosarum_UPM1137_GCF_000427705.1,0.8347899577407828,429,227
2967,gsB_R._leguminosarum_SM10_GCF_004322895.1,R._leguminosarum_SEMIA_499_GCF_014198835.1,0.8289269497642211,429,233
2966,gsB_R._leguminosarum_SM10_GCF_004322895.1,R._leguminosarum_SEMIA_488_GCF_014206965.1,0.831422276636655,429,239
2953,gsB_R._leguminosarum_SM10_GCF_004322895.1,R._leguminosarum_CZP1G4_GCF_004330845.1,0.8394872178627368,429,240
2951,gsB_R._leguminosarum_SM10_GCF_004322895.1,R._leguminosarum_128C53_GCF_000373425.1,0.8228524118132203,429,260
2969,gsB_R._leguminosarum_SM10_GCF_004322895.1,R._leguminosarum_UPM791_GCF_002948295.1,0.8257145155861496,429,261
2957,gsB_R._leguminosarum_SM10_GCF_004322895.1,R._leguminosarum_JHI1084_GCF_010668425.1,0.8197608825278621,429,262
2965,gsB_R._leguminosarum_SM10_GCF_004322895.1,R._leguminosarum_SEMIA_459_GCF_014198415.1,0.8486181492655458,429,265
2975,gsB_R._leguminosarum_SM10_GCF_004322895.1,gsA_R._leguminosarum_SM151B_GCF_004304085.1,0.857154267468045,429,285
2976,gsB_R._leguminosarum_SM10_GCF_004322895.1,gsA_R._leguminosarum_SM155C_GCF_004303655.1,0.857368123150795,429,302
2977,gsB_R._leguminosarum_SM10_GCF_004322895.1,gsA_R._leguminosarum_SM163B_GCF_004303255.1,0.855907758110124,429,309
2974,gsB_R._leguminosarum_SM10_GCF_004322895.1,gsA_R._leguminosarum_SM144B_GCF_004303975.1,0.8531397402021279,429,311
2960,gsB_R._leguminosarum_SM10_GCF_004322895.1,R._leguminosarum_L144_GCF_012276225.1,0.8533459998205228,429,338
2950,gsB_R._leguminosarum_SM10_GCF_004322895.1,R._laguerreae_SS21_GCF_012275795.1,0.844871320004275,429,344
2949,gsB_R._leguminosarum_SM10_GCF_004322895.1,R._laguerreae_SP4_GCF_012275785.1,0.8453318801621464,429,348
2961,gsB_R._leguminosarum_SM10_GCF_004322895.1,R._leguminosarum_L563_GCF_012276025.1,0.846719347837154,429,359
2954,gsB_R._leguminosarum_SM10_GCF_004322895.1,R._leguminosarum_FRF1D12_GCF_004330655.1,0.8639929398622632,429,365
